band_num,band_age,e00,e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,obs,Color Band,d_banded,tars,mass,wing,sex,fm_site,species
234130313,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r,a/y",6/26/08,23.1,19.6,60.5,M,Wilde,CARW
234130127,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A, Bu/Pk",6/26/08,21.6,21.5,65,M,Wolf-Branigin,SOSP
230156844,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu/a,bk/bu",6/26/08,27.58,34.4,89,M,Wolf-Branigin,GRCA
230156626,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk/pk,a",6/26/08,28.06,34.4,86,M,Russell,GRCA
230156558,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk/a,y",6/26/08,24.43,38.1,86,U,Thompson,NOCA
230156557,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk/w,a",6/26/08,25.73,45.1,96,M,Thompson,NOCA
230156556,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"w/o,a",6/26/08,26.34,,89,U,Thompson,NOCA
230156555,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/a,bk/bu",6/26/08,27.8,33.5,91,U,Thompson,GRCA
230156471,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y,r/a",6/26/08,21.92,41,95,M,Reuter,NOCA
230155965,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,p/r",6/26/08,26.54,40.8,86,F,Wilde,GRCA
230155964,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/w,a",6/26/08,28.8,39.4,87.5,U,Wilde,GRCA
230155963,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/bu,y",6/26/08,28.19,40.1,90,M,Wilde,GRCA
123287926,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o,o/a",6/26/08,32.26,31.73,120,F,"Jacobs, A.",AMRO
123287924,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/o,a",6/26/08,30.92,77.6,126,M,Wolf-Branigin,AMRO
123287923,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o, y/a",6/26/08,32.28,75.3,129,M,Wolf-Branigin,AMRO
74229173,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/pk,p",6/26/08,34.35,67.75,126,U,Reuter,AMRO
251003827,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g,p/a",6/25/08,16.14,10.2,63,U,Smith,CACH
246022757,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk/a,y",6/25/08,14.87,8,58,U,RCP - Amazonia,CACH
246022756,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, g/y",6/25/08,15.12,9.3,60,U,RCP - Amazonia,CACH
234130312,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r, bk/a",6/25/08,20.63,18.3,57,F,RCP - Amazonia,CARW
234130311,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p/o, a",6/25/08,21.58,18.1,58,M,RCP - Amazonia,CARW
230156843,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/bk,bu",6/25/08,24.22,39.3,90,U,"Campbell, R.",NOCA
230156842,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/r,a",6/25/08,24.94,43.6,97,M,"Campbell, R.",NOCA
230156841,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/a, g",6/25/08,24.88,43.8,84,U,"Campbell, R.",NOCA
230156838,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/r, A",6/25/08,24.05,42.9,90,F,"Campbell, R.",NOCA
230156836,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, bu",6/25/08,27.86,42.1,94,F,"Campbell, R.",GRCA
230156624,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu/a,r",6/25/08,24.09,42.2,92,M,Mazur,NOCA
230156559,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk/p,a",6/25/08,22.24,41.3,91,M,Smith,NOCA
230155962,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, o/g",6/25/08,27.29,37.8,85,F,RCP - Amazonia,GRCA
230155961,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y, g/a",6/25/08,28.55,35.7,84.5,U,RCP - Amazonia,GRCA
228169482,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/a,o",6/25/08,21,21.9,58,M,Mazur,CARW
228169481,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,bu/p",6/25/08,20.53,17.3,54,F,Mazur,CARW
225180908,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/a, p",6/25/08,22.31,17.2,57,M,RCP - Amazonia,CARW
123287922,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, bk/p",6/25/08,31.36,69.5,125,U,"Campbell, R.",AMRO
123287921,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/a, y",6/25/08,30.97,80.1,127,F,"Campbell, R.",AMRO
120299048,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/a, bk",6/25/08,34.09,71.3,125,M,RCP - Amazonia,AMRO
254063028,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g, a/g",6/24/08,15,9,60,M,Hutchinson,CACH
254062915,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y/y, y",6/24/08,19.66,9.1,64,M,Trautwein,CACH
254062914,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"Y/bu, a",6/24/08,18.22,8.5,60,F,Trautwein,CACH
234130125,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,g/pk",6/24/08,19.68,19.3,60,U,Hutchinson,SOSP
234130124,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y, r/a",6/24/08,21.03,17.1,55,F,Hutchinson,CARW
230156835,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, p/g",6/24/08,23,41,92,F,Hutchinson,NOCA
230156833,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu/a,y",6/24/08,23.49,37.9,89,F,Hutchinson,NOCA
230156832,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, r/pk",6/24/08,28.57,35.3,90,M,Hutchinson,CARW
230156623,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/a,pk",6/24/08,26.03,35.5,90,M,Storch,GRCA
230156058,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"R/a, y",6/24/08,28.26,39.6,96,M,Trautwein,NOCA
228169480,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/p,a",6/24/08,22.18,17.7,58,U,Storch,CARW
228169463,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/a,g",6/24/08,21.38,20.7,60,U,Storch,CARW
127243105,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o, a/bk",6/24/08,37.39,75,130,M,Trautwein,AMRO
74229435,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/g,a",6/24/08,30.25,69.9,120,M,Storch,AMRO
74229434,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,o/p",6/24/08,33.89,77.7,115,M,Storch,AMRO
254063027,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p, a/r",6/23/08,15.62,9.9,61,U,Eder,CACH
254062912,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, y/g",6/23/08,17.08,8.9,59,M,Hawn,CACH
254062911,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk, a/y",6/23/08,18.79,14.1,48,F,Hawn,HOWR
254062910,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, o/g",6/23/08,19.47,10.6,54,M,Hawn,HOWR
234130121,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/a,pk",6/23/08,20.62,20.7,64,M,Eder,SOSP
234129314,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/bk,bu",6/23/08,19.79,20.2,61,M,Brennan,CARW
230163027,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g,a/p",6/23/08,17.33,9.7,46,F,Eder,HOWR
230156831,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o, pk/a",6/23/08,29.22,37.4,91,M,Eder,GRCA
230156830,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu, g/a",6/23/08,23.64,47.3,89,M,Eder,NOCA
230156829,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk, a/bu",6/23/08,23.6,43.4,86,F,Eder,NOCA
230156828,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,g/pk",6/23/08,27.27,,91,M,Eder,GRCA
230156560,U,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk, a/p",6/23/08,25.3,41.2,90,M,Brennan,NOCA
230156057,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/a, bu",6/23/08,28.44,42.8,88,F,Hawn,NOCA
230156055,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/p, y",6/23/08,28.99,39.4,88,U,Hawn,NOCA
230156054,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, g/o",6/23/08,27.84,49.6,90,F,Hawn,NOCA
230155959,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/a,o",6/23/08,26.68,36.1,87.5,M,Padovano,GRCA
123287920,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p,a/r",6/23/08,33,77.7,121,F,Eder,AMRO
123287919,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p,a/y",6/23/08,31.92,90.9,125,F,Eder,AMRO
254062833,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p,a/y",6/22/08,15.14,10.4,60,U,Salo,CACH
254062832,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/bk,w",6/22/08,15.93,9.6,62,U,Salo,CACH
254062830,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,p/r",6/22/08,17.12,11,49,M,Salo,HOWR
251003825,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/p,p",6/22/08,15.06,9,61,F,Fisher,CACH
234129313,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/p,a",6/22/08,22.56,21.3,65,M,Fisher,SOSP
230156622,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"Y,pk/a",6/22/08,27.8,37.9,85,F,Salo,GRCA
230156562,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk,a/w",6/22/08,28.16,42.2,90,F,Fisher,GRCA
230156561,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk/a,bu",6/22/08,25.57,,80,F,Fisher,NOCA
127243010,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu/a,r",6/22/08,33.29,72.6,125,F,Fisher,AMRO
251003823,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g,g/a",6/21/08,,8.6,60,F,"Davis, K.",CACH
251003822,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,y/w",6/21/08,15.48,9.9,63,U,"Davis, K.",CACH
251003821,U,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,bu/o",6/21/08,14.86,9.9,60,U,"Davis, K.",CACH
234130309,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p/a,y",6/21/08,21.03,,57,U,Solitro,CARW
234130307,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/a,pk",6/21/08,21.9,20,65,M,Solitro,SOSP
234129312,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/p,bu",6/21/08,21.88,19.8,59,M,"Davis, K.",SOSP
230156563,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk,g/a",6/21/08,23.27,46.4,90,F,"Davis, K.",NOCA
230155958,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"db/a,g",6/21/08,28.18,39.2,87,F,Solitro,GRCA
120299046,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, pu/w",6/21/08,32.02,72.8,117,F,Solitro,AMRO
254062829,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y,a/g",6/20/08,16.55,10.4,51,M,Keyes,HOWR
246022954,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A,W/G",6/20/08,14.45,10,55,U,Beal,CACH
246022755,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g, a/bu",6/20/08,16.42,9.1,60,U,Sullivan,CACH
246022754,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, y/bk",6/20/08,16,10.1,59.5,U,Sullivan,CACH
246022753,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk, a/g",6/20/08,15.57,9.7,59.5,U,Sullivan,CACH
246022752,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/a,y",6/20/08,16.64,10.2,51,M,Sullivan,HOWR
246022751,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk, a/r",6/20/08,16.4,10.8,50,M,Sullivan,HOWR
246022750,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/a,w",6/20/08,15.71,10.9,50.5,F,Sullivan,HOWR
230156620,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk/a,bu",6/20/08,28.21,33.5,83,M,Keyes,GRCA
230156619,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,y/pk",6/20/08,27.54,39.8,87,F,Keyes,GRCA
230156565,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk,o/a",6/20/08,28.77,36.5,92,M,McKenna,GRCA
230156564,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/pk,g",6/20/08,27.36,37.1,90,M,McKenna,GRCA
230156053,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, pk/bu",6/20/08,31.41,35.1,85,F,"Jacobs, M.",GRCA
230155956,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, r/db",6/20/08,29.36,40.5,84,F,Sullivan,GRCA
230155955,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y/w,a",6/20/08,24.18,42.1,90.5,M,Sullivan,NOCA
230155954,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, r/p",6/20/08,23.17,39.9,85,F,Sullivan,NOCA
225180302,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,r/g",6/20/08,20.48,17.5,56,F,Beal,CARW
199146183,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y/a,o",6/20/08,25.01,42,90,F,Beal,NOCA
199146182,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu,w/a",6/20/08,24.78,39.5,90,F,Beal,NOCA
254063026,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A/g, p",6/19/08,15.19,9.6,62,U,Giese,CACH
254062909,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"R/A, O",6/19/08,19.8,9.5,52,M,Colangelo,HOWR
254062827,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/r,bu",6/19/08,16.56,10,50.5,M,Lieberman,HOWR
251003820,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/p,a",6/19/08,14.82,9.7,60,U,Reikowsky,CACH
251003819,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/p,bu",6/19/08,14.66,9.2,60,M,Reikowsky,CACH
246022951,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p/y,a",6/19/08,16.26,11,61,M,Schless,CACH
246022950,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g,y/a",6/19/08,17.02,13.8,50,M,Schless,HOWR
246022949,U,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/bu,a",6/19/08,16.12,10.1,63,U,Schless,CACH
246022948,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r,o/a",6/19/08,46,10.2,53,F,Schless,HOWR
246022749,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"db, bk/a",6/19/08,16.87,,60.5,U,"Williams, P.",CACH
246022748,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, g/w",6/19/08,17.02,11.1,49,M,"Williams, P.",HOWR
234130306,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p/y, a",6/19/08,20.64,16.1,54,U,"Williams, P.",CARW
234130009,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A, BK/R",6/19/08,24.36,15.6,59,U,Colangelo,CARW
230156566,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"pk,w/a",6/19/08,29.77,36.6,90,M,Reikowsky,GRCA
230156052,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"PK, a/p",6/19/08,31.76,33,91,F,Colangelo,GRCA
230156051,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"R/BU,A",6/19/08,31.59,37.6,91,M,Colangelo,NOCA
230155953,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk, a/g",6/19/08,23.57,,91,M,"Williams, P.",NOCA
230155952,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, y/db",6/19/08,27.87,,87,M,"Williams, P.",GRCA
228169479,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/a,p",6/19/08,23.14,20.2,59,U,"Lieberman
",CARW
199146180,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk,bk/a",6/19/08,22.82,48.2,87,F,Schless,NOCA
199146179,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,g/r",6/19/08,25.12,47.6,95,F,Schless,NOCA
120299044,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, o/g",6/19/08,32.79,,110.5,M,"Williams, P.",NOMO
254062908,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A/W, W",6/18/08,20.58,9.6,64,F,Causey,CACH
254062826,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y,a/w",6/18/08,15.75,9.1,58,U,DeLucia-Goldstein,CACH
254062825,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu/bk,a",6/18/08,16.45,9.9,63,U,DeLucia-Goldstein,CACH
251003818,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p,a/y",6/18/08,17.28,10.3,51,U,Gecan,HOWR
251003817,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g,a/o",6/18/08,17.57,11.7,50,F,Gecan,HOWR
234130119,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r,a",6/18/08,21.94,20.7,69,M,Whitehead,SOSP
234101210,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"Y/A, G",6/18/08,20.62,19.2,58,F,Whitehead,CARW
230156826,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A, Y/B",6/18/08,24.26,47.2,89,F,Whitehead,NOCA
230156618,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g,o/a",6/18/08,23.23,44.8,91,F,DeLucia-Goldstein,NOCA
199146178,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"w,bu/a",6/18/08,24.03,44.7,90,F,"Williams, Tina",NOCA
199146177,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/a,bk",6/18/08,24.02,43.1,94,M,"Williams, Tina",NOCA
254063025,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"Y/P, A",6/17/08,15.8,9.2,44,F,Wikar,CACH
254063024,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A/W, R",6/17/08,15.5,9.4,60,F,Wikar,CACH
251003816,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/a,w",6/17/08,15.49,9.4,59,U,Coulter,CACH
251003815,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/o,g",6/17/08,16.86,11.2,65,U,Coulter,CACH
246022746,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/o, o",6/17/08,17.12,10.3,50.5,M,Colston,HOWR
234130118,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"Y, Y/A",6/17/08,21.47,18.6,46,F,Wikar,CARW
234130117,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"Y, Bu/a",6/17/08,21.38,19.2,59,F,Wikar,CARW
234129310,U,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g/o,a",6/17/08,19.34,17.3,58,U,Coulter,CARW
234129309,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk/r,a",6/17/08,20.99,23.3,61,F,Coulter,SOSP
234129308,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bk/a,w",6/17/08,20.81,18.9,61,F,Coulter,SOSP
234129307,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p,a/p",6/17/08,20.37,18.5,64,F,Coulter,SOSP
230156824,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A/Bk, P",6/17/08,23.52,44.7,94,F,Wikar,NOCA
230156823,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/y, W",6/17/08,23.86,41.8,92,F,Wikar,NOCA
230156617,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, pk/pk",6/17/08,28.83,37.3,88,M,Molines,GRCA
230155949,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"db/a, db",6/17/08,29.39,33.8,96,M,Colston,GRCA
228169476,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o,bk/a",6/17/08,21.85,21.3,58,M,Molines,CARW
228169475,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,o/r",6/17/08,21.34,17.2,57,F,Molines,CARW
254063022,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y/a, o",6/16/08,15.1,9.2,62,F,"Galloway, M.",CACH
254063021,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/o, a",6/16/08,15.8,9,58,F,"Galloway, M.",CACH
254063020,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"Y/a, r",6/16/08,15.8,9.4,60,U,"Galloway, M.",CACH
254062824,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y/a,y",6/16/08,15.39,9.8,62,U,Mahoney,CACH
254062823,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p/a,y",6/16/08,15.59,8.5,52,F,Mahoney,CACH
254062822,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/a,o",6/16/08,15.57,10.6,62,U,Mahoney,CACH
254062821,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,r/p",6/16/08,16.31,9.5,60,U,Mahoney,CACH
246022745,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"DB, A/R",6/16/08,16.16,8.5,61,U,Pharr,CACH
234130304,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"P, W/A",6/16/08,22.18,17.8,56.5,U,Pharr,CARW
234129306,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/bu,bk",6/16/08,21.59,19.6,60,M,McComas,SOSP
230156822,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a/y, p",6/16/08,24.3,42,92,M,"Galloway, M.",NOCA
230156821,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"R/a, P",6/16/08,24.6,35.9,92,M,"Galloway, M.",NOCA
230156820,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu, A/G",6/16/08,25.04,42.6,96,M,"Galloway, M.",NOCA
230156616,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o/a,g",6/16/08,22.99,45.9,87,F,Mahoney,NOCA
230156571,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"r/a,pk",6/16/08,28.38,34.9,62,M,McComas,GRCA
230156570,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"o,a/pk",6/16/08,,36,,F,McComas,GRCA
230156049,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"AL/R, PK",6/16/08,31.55,28.8,90,M,Morrissey,GRCA
230155946,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A, PK/R",6/16/08,25.11,44.4,91,F,Pharr,NOCA
228169474,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a,g/bk",6/16/08,22.52,22,60,F,Mahoney,CARW
228169473,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p/bk,a",6/16/08,20.72,21.5,55,F,Mahoney,CARW
127243009,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"bu/p,a",6/16/08,34.13,71.6,118,F,McComas,AMRO
NB,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A,W/Y",6/16/08,,,,F,McComas,HOWR
254063019,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"w/a, y",6/14/08,16.94,11,58,M,Joranko,HOWR
254063018,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"p, a/bu",6/14/08,16.86,11.2,63,M,Joranko,CACH
246022743,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A, DG/P",6/14/08,17.44,10.5,50,F,Tate,HOWR
246022742,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"O, A/DB",6/14/08,17.33,10.7,48,M,Tate,HOWR
234130302,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"P, BU/A",6/14/08,22.99,19,59.5,U,Tate,CARW
234130116,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"g, pk/a",6/14/08,21.27,16.3,66,M,Joranko,SOSP
234130115,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, pk/pk",6/14/08,20.36,18.3,59,F,Joranko,SOSP
230156819,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"y/a, g",6/14/08,21.52,36.9,86,M,Joranko,NOCA
230155947,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"PK/Y, A",6/14/08,24.03,41.9,89,M,Pharr,NOCA
230155944,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"PK,A/G",6/14/08,26.86,36.9,89,F,Tate,GRCA
230155942,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A/Y,PK",6/14/08,28.07,36.1,87.1,F,Tate,GRCA
230155941,HY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A, BU/G",6/14/08,23.19,37.9,85,M,Tate,NOCA
120299043,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A, BK/BK",6/14/08,33,69.5,121,M,Tate,AMRO
120299042,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"A/BK, G",6/14/08,32.88,71,122,M,Tate,AMRO
254063017,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"a, Bu/bu",6/13/08,16.69,10.5,47,F,Gorove,HOWR
254063016,AHY,.,.,.,.,.,.,.,.,b,.,.,.,.,1,"w/a, r",6/13/08,18.1,,48,M,Gorove,HOWR
